  -1.5992925e+00  -8.3815369e-02   1.2984572e+00
  -1.6001363e+00  -8.3859588e-02   1.3134334e+00
  -1.5592816e+00  -8.1718487e-02   1.3007175e+00
  -1.5601253e+00  -8.1762701e-02   1.3156937e+00
  -1.5192706e+00  -7.9621600e-02   1.3029777e+00
  -1.5201143e+00  -7.9665814e-02   1.3179539e+00
  -1.4792596e+00  -7.7524713e-02   1.3052379e+00
  -1.4801034e+00  -7.7568932e-02   1.3202141e+00
  -1.4426234e+00  -7.5604690e-02   1.3073075e+00
  -1.4400924e+00  -7.5472044e-02   1.3224743e+00
  -1.4081325e+00  -7.3797095e-02   1.2932109e+00
  -1.4024720e+00  -7.3500444e-02   1.3070987e+00
  -1.3705121e+00  -7.1825495e-02   1.2778353e+00
  -1.3648517e+00  -7.1528844e-02   1.2917231e+00
  -1.3328917e+00  -6.9853895e-02   1.2624597e+00
  -1.3272313e+00  -6.9557244e-02   1.2763476e+00
  -1.2952713e+00  -6.7882294e-02   1.2470842e+00
  -1.2896109e+00  -6.7585644e-02   1.2609720e+00
  -1.2576510e+00  -6.5910694e-02   1.2317086e+00
  -1.2519905e+00  -6.5614044e-02   1.2455964e+00
  -1.2229876e+00  -6.4094066e-02   1.2175415e+00
  -1.2143702e+00  -6.3642444e-02   1.2302208e+00
  -1.1957772e+00  -6.2668027e-02   1.1890539e+00
  -1.1849521e+00  -6.2100710e-02   1.1994220e+00
  -1.1663591e+00  -6.1126293e-02   1.1582551e+00
  -1.1555342e+00  -6.0558982e-02   1.1686232e+00
  -1.1369412e+00  -5.9584565e-02   1.1274563e+00
  -1.1261162e+00  -5.9017248e-02   1.1378243e+00
  -1.1075232e+00  -5.8042831e-02   1.0966574e+00
  -1.0966981e+00  -5.7475515e-02   1.1070255e+00
  -1.0781052e+00  -5.6501098e-02   1.0658586e+00
  -1.0672802e+00  -5.5933786e-02   1.0762267e+00
  -1.0513384e+00  -5.5098311e-02   1.0378354e+00
  -1.0378622e+00  -5.4392053e-02   1.0454279e+00
  -1.0416313e+00  -5.4589584e-02   1.0015606e+00
  -1.0271624e+00  -5.3831299e-02   1.0054431e+00
  -1.0309315e+00  -5.4028831e-02   9.6157580e-01
  -1.0164626e+00  -5.3270546e-02   9.6545829e-01
  -1.0202317e+00  -5.3468077e-02   9.2159099e-01
  -1.0057627e+00  -5.2709792e-02   9.2547348e-01
  -1.0095320e+00  -5.2907329e-02   8.8160618e-01
  -9.9506295e-01  -5.2149039e-02   8.8548867e-01
  -9.9883216e-01  -5.2346575e-02   8.4162138e-01
  -9.8436313e-01  -5.1588286e-02   8.4550386e-01
  -9.8813230e-01  -5.1785819e-02   8.0163657e-01
  -9.7366333e-01  -5.1027533e-02   8.0551906e-01
  -9.7788582e-01  -5.1248824e-02   7.6334586e-01
  -9.6296351e-01  -5.0466779e-02   7.6553425e-01
  -9.7665083e-01  -5.1184101e-02   7.2074468e-01
  -9.6167769e-01  -5.0399392e-02   7.2117993e-01
  -9.7536501e-01  -5.1116714e-02   6.7639036e-01
  -9.6039188e-01  -5.0332006e-02   6.7682562e-01
  -9.7407920e-01  -5.1049327e-02   6.3203604e-01
  -9.5910606e-01  -5.0264619e-02   6.3247130e-01
  -9.7279338e-01  -5.0981941e-02   5.8768173e-01
  -9.5782024e-01  -5.0197232e-02   5.8811698e-01
  -9.7150757e-01  -5.0914554e-02   5.4332741e-01
  -9.5653442e-01  -5.0129845e-02   5.4376267e-01
  -9.7022175e-01  -5.0847167e-02   4.9897309e-01
  -9.5524861e-01  -5.0062458e-02   4.9940835e-01
  -9.6893593e-01  -5.0779780e-02   4.5461878e-01
  -9.5396279e-01  -4.9995072e-02   4.5505404e-01
  -9.6765318e-01  -5.0712554e-02   4.1044424e-01
  -9.5267698e-01  -4.9927685e-02   4.1069972e-01
  -9.6743851e-01  -5.0701304e-02   3.6742331e-01
  -9.5245926e-01  -4.9916275e-02   3.6749901e-01
  -9.6722078e-01  -5.0689893e-02   3.2422259e-01
  -9.5224153e-01  -4.9904864e-02   3.2429829e-01
  -9.6700306e-01  -5.0678483e-02   2.8102188e-01
  -9.5202380e-01  -4.9893453e-02   2.8109758e-01
  -9.6678534e-01  -5.0667073e-02   2.3782116e-01
  -9.5180608e-01  -4.9882043e-02   2.3789686e-01
  -9.6656761e-01  -5.0655662e-02   1.9462045e-01
  -9.5158836e-01  -4.9870633e-02   1.9469615e-01
  -9.6634989e-01  -5.0644252e-02   1.5141974e-01
  -9.5137064e-01  -4.9859223e-02   1.5149544e-01
  -9.6613216e-01  -5.0632841e-02   1.0821902e-01
  -9.5115291e-01  -4.9847812e-02   1.0829472e-01
  -9.6591444e-01  -5.0621431e-02   6.5018309e-02
  -9.5093519e-01  -4.9836401e-02   6.5094009e-02
  -9.6569674e-01  -5.0610022e-02   2.1888105e-02
  -9.5071747e-01  -4.9824991e-02   2.1893295e-02
  -9.6588538e-01  -5.0619908e-02  -2.1413951e-02
  -9.5090609e-01  -4.9834876e-02  -2.1479271e-02
  -9.6607400e-01  -5.0629793e-02  -6.4786517e-02
  -9.5109470e-01  -4.9844761e-02  -6.4851837e-02
  -9.6626261e-01  -5.0639678e-02  -1.0815908e-01
  -9.5128332e-01  -4.9854646e-02  -1.0822440e-01
  -9.6645123e-01  -5.0649563e-02  -1.5153165e-01
  -9.5147193e-01  -4.9864531e-02  -1.5159697e-01
  -9.6663986e-01  -5.0659448e-02  -1.9490422e-01
  -9.5166055e-01  -4.9874416e-02  -1.9496954e-01
  -9.6682847e-01  -5.0669333e-02  -2.3827678e-01
  -9.5184916e-01  -4.9884301e-02  -2.3834210e-01
  -9.6701709e-01  -5.0679218e-02  -2.8164935e-01
  -9.5203779e-01  -4.9894186e-02  -2.8171467e-01
  -9.6720570e-01  -5.0689103e-02  -3.2502191e-01
  -9.5222640e-01  -4.9904071e-02  -3.2508723e-01
  -9.6739268e-01  -5.0698902e-02  -3.6826718e-01
  -9.5241502e-01  -4.9913956e-02  -3.6845980e-01
  -9.6824474e-01  -5.0743557e-02  -4.0821123e-01
  -9.5326871e-01  -4.9958696e-02  -4.0853116e-01
  -9.6909843e-01  -5.0788297e-02  -4.4828258e-01
  -9.5412239e-01  -5.0003436e-02  -4.4860251e-01
  -9.6995212e-01  -5.0833037e-02  -4.8835394e-01
  -9.5497609e-01  -5.0048176e-02  -4.8867387e-01
  -9.7080582e-01  -5.0877777e-02  -5.2842529e-01
  -9.5582978e-01  -5.0092916e-02  -5.2874522e-01
  -9.7165951e-01  -5.0922517e-02  -5.6849665e-01
  -9.5668347e-01  -5.0137656e-02  -5.6881658e-01
  -9.7251319e-01  -5.0967257e-02  -6.0856800e-01
  -9.5753716e-01  -5.0182396e-02  -6.0888793e-01
  -9.7336688e-01  -5.1011997e-02  -6.4863936e-01
  -9.5839086e-01  -5.0227136e-02  -6.4895929e-01
  -9.7422058e-01  -5.1056737e-02  -6.8871071e-01
  -9.5924455e-01  -5.0271876e-02  -6.8903064e-01
  -9.7504273e-01  -5.1099824e-02  -7.2730189e-01
  -9.6009823e-01  -5.0316616e-02  -7.2910200e-01
  -9.8388783e-01  -5.1563376e-02  -7.6726760e-01
  -9.6926322e-01  -5.0796933e-02  -7.7051316e-01
  -9.9305282e-01  -5.2043693e-02  -8.0867875e-01
  -9.7842822e-01  -5.1277250e-02  -8.1192431e-01
  -1.0022178e+00  -5.2524010e-02  -8.5008991e-01
  -9.8759321e-01  -5.1757567e-02  -8.5333547e-01
  -1.0113828e+00  -5.3004328e-02  -8.9150107e-01
  -9.9675819e-01  -5.2237883e-02  -8.9474663e-01
  -1.0205478e+00  -5.3484641e-02  -9.3291222e-01
  -1.0059232e+00  -5.2718202e-02  -9.3615779e-01
  -1.0297128e+00  -5.3964960e-02  -9.7432338e-01
  -1.0150881e+00  -5.3198516e-02  -9.7756894e-01
  -1.0380682e+00  -5.4402850e-02  -1.0120767e+00
  -1.0242532e+00  -5.3678834e-02  -1.0189801e+00
  -1.0634405e+00  -5.5732555e-02  -1.0417784e+00
  -1.0520575e+00  -5.5135998e-02  -1.0515288e+00
  -1.0912447e+00  -5.7189713e-02  -1.0743271e+00
  -1.0798618e+00  -5.6593157e-02  -1.0840776e+00
  -1.1190491e+00  -5.8646877e-02  -1.1068759e+00
  -1.1076661e+00  -5.8050320e-02  -1.1166263e+00
  -1.1468534e+00  -6.0104041e-02  -1.1394246e+00
  -1.1354704e+00  -5.9507484e-02  -1.1491751e+00
  -1.1746577e+00  -6.1561199e-02  -1.1719734e+00
  -1.1632747e+00  -6.0964643e-02  -1.1817239e+00
  -1.2003248e+00  -6.2906359e-02  -1.2020203e+00
  -1.1910790e+00  -6.2421807e-02  -1.2142726e+00
  -1.2345249e+00  -6.4698709e-02  -1.2177700e+00
  -1.2282662e+00  -6.4370704e-02  -1.2313979e+00
  -1.2717122e+00  -6.6647611e-02  -1.2348953e+00
  -1.2654535e+00  -6.6319606e-02  -1.2485232e+00
  -1.3088993e+00  -6.8596508e-02  -1.2520206e+00
  -1.3026406e+00  -6.8268502e-02  -1.2656485e+00
  -1.3460865e+00  -7.0545404e-02  -1.2691459e+00
  -1.3398278e+00  -7.0217399e-02  -1.2827739e+00
  -1.3832738e+00  -7.2494306e-02  -1.2862712e+00
  -1.3770151e+00  -7.2166301e-02  -1.2998992e+00
  -1.4174583e+00  -7.4285840e-02  -1.3020138e+00
  -1.4142022e+00  -7.4115198e-02  -1.3170245e+00
  -1.4618833e+00  -7.6614057e-02  -1.3018682e+00
  -1.4619323e+00  -7.6616627e-02  -1.3168682e+00
  -1.5096134e+00  -7.9115485e-02  -1.3017119e+00
  -1.5096624e+00  -7.9118055e-02  -1.3167118e+00
  -1.5573435e+00  -8.1616914e-02  -1.3015556e+00
  -1.5573925e+00  -8.1619483e-02  -1.3165555e+00
  -1.6050736e+00  -8.4118342e-02  -1.3013992e+00
  -1.6051226e+00  -8.4120912e-02  -1.3163991e+00
  -1.6494962e+00  -8.6446434e-02  -1.3012537e+00
  -1.6528527e+00  -8.6622340e-02  -1.3162428e+00
  -1.6875658e+00  -8.8441575e-02  -1.2834041e+00
  -1.6939178e+00  -8.8774468e-02  -1.2969887e+00
  -1.7286308e+00  -9.0593702e-02  -1.2641500e+00
  -1.7349828e+00  -9.0926596e-02  -1.2777346e+00
  -1.7696959e+00  -9.2745830e-02  -1.2448959e+00
  -1.7760479e+00  -9.3078724e-02  -1.2584805e+00
  -1.8107609e+00  -9.4897958e-02  -1.2256418e+00
  -1.8171128e+00  -9.5230846e-02  -1.2392265e+00
  -1.8518258e+00  -9.7050081e-02  -1.2063878e+00
  -1.8581778e+00  -9.7382974e-02  -1.2199724e+00
  -1.8909174e+00  -9.9098782e-02  -1.1880590e+00
  -1.8992429e+00  -9.9535102e-02  -1.2007183e+00
  -1.9221614e+00  -1.0073621e-01  -1.1602375e+00
  -1.9321154e+00  -1.0125788e-01  -1.1714468e+00
  -1.9550339e+00  -1.0245899e-01  -1.1309660e+00
  -1.9649880e+00  -1.0298066e-01  -1.1421752e+00
  -1.9879065e+00  -1.0418176e-01  -1.1016945e+00
  -1.9978604e+00  -1.0470343e-01  -1.1129037e+00
  -2.0207790e+00  -1.0590454e-01  -1.0724229e+00
  -2.0307329e+00  -1.0642620e-01  -1.0836321e+00
  -2.0536515e+00  -1.0762731e-01  -1.0431514e+00
  -2.0636054e+00  -1.0814898e-01  -1.0543606e+00
  -2.0865240e+00  -1.0935009e-01  -1.0138798e+00
  -2.0964780e+00  -1.0987176e-01  -1.0250890e+00
  -2.1181882e+00  -1.1100954e-01  -9.8568421e-01
  -2.1293505e+00  -1.1159453e-01  -9.9581748e-01
  -2.1418105e+00  -1.1224753e-01  -9.5316647e-01
  -2.1539240e+00  -1.1288237e-01  -9.6199037e-01
  -2.1663841e+00  -1.1353538e-01  -9.1933936e-01
  -2.1784975e+00  -1.1417021e-01  -9.2816327e-01
  -2.1909575e+00  -1.1482322e-01  -8.8551225e-01
  -2.2030709e+00  -1.1545806e-01  -8.9433616e-01
  -2.2155310e+00  -1.1611106e-01  -8.5168515e-01
  -2.2276445e+00  -1.1674590e-01  -8.6050906e-01
  -2.2401045e+00  -1.1739890e-01  -8.1785804e-01
  -2.2522180e+00  -1.1803374e-01  -8.2668195e-01
  -2.2646780e+00  -1.1868674e-01  -7.8403093e-01
  -2.2767915e+00  -1.1932158e-01  -7.9285484e-01
  -2.2892515e+00  -1.1997458e-01  -7.5020383e-01
  -2.3013649e+00  -1.2060943e-01  -7.5902774e-01
  -2.3128060e+00  -1.2120903e-01  -7.1777935e-01
  -2.3259384e+00  -1.2189727e-01  -7.2520063e-01
  -2.3293413e+00  -1.2207561e-01  -6.7846975e-01
  -2.3431461e+00  -1.2279908e-01  -6.8429256e-01
  -2.3465489e+00  -1.2297742e-01  -6.3756168e-01
  -2.3603538e+00  -1.2370090e-01  -6.4338449e-01
  -2.3637566e+00  -1.2387924e-01  -5.9665361e-01
  -2.3775614e+00  -1.2460271e-01  -6.0247642e-01
  -2.3809643e+00  -1.2478105e-01  -5.5574554e-01
  -2.3947690e+00  -1.2550453e-01  -5.6156836e-01
  -2.3981720e+00  -1.2568287e-01  -5.1483747e-01
  -2.4119767e+00  -1.2640634e-01  -5.2066029e-01
  -2.4153796e+00  -1.2658468e-01  -4.7392940e-01
  -2.4291843e+00  -1.2730816e-01  -4.7975222e-01
  -2.4325873e+00  -1.2748650e-01  -4.3302133e-01
  -2.4463920e+00  -1.2820997e-01  -4.3884415e-01
  -2.4490201e+00  -1.2834771e-01  -3.9395538e-01
  -2.4635997e+00  -1.2911179e-01  -3.9793608e-01
  -2.4540993e+00  -1.2861390e-01  -3.5614277e-01
  -2.4689452e+00  -1.2939193e-01  -3.5814245e-01
  -2.4594448e+00  -1.2889404e-01  -3.1634914e-01
  -2.4742905e+00  -1.2967207e-01  -3.1834883e-01
  -2.4647903e+00  -1.2917418e-01  -2.7655551e-01
  -2.4796360e+00  -1.2995222e-01  -2.7855520e-01
  -2.4701356e+00  -1.2945432e-01  -2.3676189e-01
  -2.4849813e+00  -1.3023235e-01  -2.3876157e-01
  -2.4754811e+00  -1.2973447e-01  -1.9696826e-01
  -2.4903268e+00  -1.3051250e-01  -1.9896794e-01
  -2.4808264e+00  -1.3001461e-01  -1.5717463e-01
  -2.4956723e+00  -1.3079264e-01  -1.5917432e-01
  -2.4861719e+00  -1.3029475e-01  -1.1738100e-01
  -2.5010176e+00  -1.3107278e-01  -1.1938069e-01
  -2.4915174e+00  -1.3057489e-01  -7.7587377e-02
  -2.5063631e+00  -1.3135292e-01  -7.9587062e-02
  -2.4968627e+00  -1.3085503e-01  -3.7793750e-02
  -2.5117085e+00  -1.3163306e-01  -3.9793435e-02
  -2.4916623e+00  -2.6188426e-01   1.0437796e-04
  -2.5067006e+00  -2.6346485e-01   1.9202499e-07
  -2.4871081e+00  -2.6140560e-01   3.8104361e-02
  -2.5019187e+00  -2.6296225e-01   3.9899007e-02
  -2.4823262e+00  -2.6090300e-01   7.8003176e-02
  -2.4971370e+00  -2.6245967e-01   7.9797823e-02
  -2.4775445e+00  -2.6040042e-01   1.1790199e-01
  -2.4923551e+00  -2.6195708e-01   1.1969664e-01
  -2.4727626e+00  -2.5989783e-01   1.5780081e-01
  -2.4875733e+00  -2.6145450e-01   1.5959545e-01
  -2.4679809e+00  -2.5939524e-01   1.9769962e-01
  -2.4827915e+00  -2.6095190e-01   1.9949427e-01
  -2.4631990e+00  -2.5889265e-01   2.3759844e-01
  -2.4780097e+00  -2.6044932e-01   2.3939308e-01
  -2.4584173e+00  -2.5839007e-01   2.7749725e-01
  -2.4732279e+00  -2.5994672e-01   2.7929190e-01
  -2.4536354e+00  -2.5788747e-01   3.1739607e-01
  -2.4684461e+00  -2.5944414e-01   3.1919071e-01
  -2.4490787e+00  -2.5740854e-01   3.5541629e-01
  -2.4636642e+00  -2.5894155e-01   3.5908953e-01
  -2.4336979e+00  -2.5579196e-01   3.9518414e-01
  -2.4476014e+00  -2.5725328e-01   4.0062091e-01
  -2.4176351e+00  -2.5410369e-01   4.3671552e-01
  -2.4315385e+00  -2.5556500e-01   4.4215229e-01
  -2.4015722e+00  -2.5241541e-01   4.7824690e-01
  -2.4154757e+00  -2.5387673e-01   4.8368367e-01
  -2.3855093e+00  -2.5072714e-01   5.1977828e-01
  -2.3994128e+00  -2.5218844e-01   5.2521505e-01
  -2.3694465e+00  -2.4903886e-01   5.6130966e-01
  -2.3833499e+00  -2.5050017e-01   5.6674643e-01
  -2.3533836e+00  -2.4735058e-01   6.0284104e-01
  -2.3672871e+00  -2.4881190e-01   6.0827781e-01
  -2.3373208e+00  -2.4566231e-01   6.4437242e-01
  -2.3512242e+00  -2.4712362e-01   6.4980919e-01
  -2.3218942e+00  -2.4404091e-01   6.8425873e-01
  -2.3351614e+00  -2.4543535e-01   6.9134057e-01
  -2.2990290e+00  -2.4163768e-01   7.1749503e-01
  -2.3112975e+00  -2.4292716e-01   7.2602850e-01
  -2.2751653e+00  -2.3912950e-01   7.5218295e-01
  -2.2874338e+00  -2.4041898e-01   7.6071643e-01
  -2.2513014e+00  -2.3662131e-01   7.8687088e-01
  -2.2635699e+00  -2.3791079e-01   7.9540435e-01
  -2.2274375e+00  -2.3411312e-01   8.2155881e-01
  -2.2397062e+00  -2.3540260e-01   8.3009228e-01
  -2.2035738e+00  -2.3160494e-01   8.5624674e-01
  -2.2158423e+00  -2.3289441e-01   8.6478021e-01
  -2.1797099e+00  -2.2909675e-01   8.9093466e-01
  -2.1919785e+00  -2.3038622e-01   8.9946814e-01
  -2.1558461e+00  -2.2658855e-01   9.2562259e-01
  -2.1681147e+00  -2.2787804e-01   9.3415606e-01
  -2.1328902e+00  -2.2417580e-01   9.5899072e-01
  -2.1442509e+00  -2.2536985e-01   9.6884399e-01
  -2.1017539e+00  -2.2090323e-01   9.8830179e-01
  -2.1119494e+00  -2.2197483e-01   9.9925185e-01
  -2.0694524e+00  -2.1750821e-01   1.0187097e+00
  -2.0796478e+00  -2.1857979e-01   1.0296597e+00
  -2.0371509e+00  -2.1411319e-01   1.0491175e+00
  -2.0473463e+00  -2.1518477e-01   1.0600676e+00
  -2.0048493e+00  -2.1071816e-01   1.0795254e+00
  -2.0150449e+00  -2.1178975e-01   1.0904754e+00
  -1.9725478e+00  -2.0732313e-01   1.1099332e+00
  -1.9827434e+00  -2.0839473e-01   1.1208833e+00
  -1.9402464e+00  -2.0392811e-01   1.1403411e+00
  -1.9504418e+00  -2.0499970e-01   1.1512911e+00
  -1.9094552e+00  -2.0069183e-01   1.1693272e+00
  -1.9181404e+00  -2.0160467e-01   1.1816990e+00
  -1.8704777e+00  -1.9659513e-01   1.1895747e+00
  -1.8773248e+00  -1.9731478e-01   1.2029013e+00
  -1.8296622e+00  -1.9230525e-01   1.2107770e+00
  -1.8365093e+00  -1.9302490e-01   1.2241037e+00
  -1.7888466e+00  -1.8801536e-01   1.2319794e+00
  -1.7956938e+00  -1.8873503e-01   1.2453060e+00
  -1.7480312e+00  -1.8372548e-01   1.2531817e+00
  -1.7548782e+00  -1.8444514e-01   1.2665083e+00
  -1.7072156e+00  -1.7943559e-01   1.2743840e+00
  -1.7140627e+00  -1.8015524e-01   1.2877107e+00
  -1.6692285e+00  -1.7544299e-01   1.2941171e+00
  -1.6732472e+00  -1.7586537e-01   1.3089130e+00
  -1.6325606e+00  -1.7158903e-01   1.2961970e+00
  -1.6334008e+00  -1.7167734e-01   1.3111732e+00
  -1.5927142e+00  -1.6740101e-01   1.2984572e+00
  -1.5935545e+00  -1.6748932e-01   1.3134334e+00
  -1.5528679e+00  -1.6321299e-01   1.3007175e+00
  -1.5537080e+00  -1.6330130e-01   1.3156937e+00
  -1.5130215e+00  -1.5902496e-01   1.3029777e+00
  -1.5138616e+00  -1.5911327e-01   1.3179539e+00
  -1.4731750e+00  -1.5483694e-01   1.3052379e+00
  -1.4740153e+00  -1.5492525e-01   1.3202141e+00
  -1.4366895e+00  -1.5100215e-01   1.3073075e+00
  -1.4341689e+00  -1.5073723e-01   1.3224743e+00
  -1.4023404e+00  -1.4739192e-01   1.2932109e+00
  -1.3967033e+00  -1.4679943e-01   1.3070987e+00
  -1.3648748e+00  -1.4345412e-01   1.2778353e+00
  -1.3592376e+00  -1.4286163e-01   1.2917231e+00
  -1.3274092e+00  -1.3951632e-01   1.2624597e+00
  -1.3217720e+00  -1.3892384e-01   1.2763476e+00
  -1.2899435e+00  -1.3557853e-01   1.2470842e+00
  -1.2843064e+00  -1.3498604e-01   1.2609720e+00
  -1.2524779e+00  -1.3164073e-01   1.2317086e+00
  -1.2468408e+00  -1.3104824e-01   1.2455964e+00
  -1.2179571e+00  -1.2801245e-01   1.2175415e+00
  -1.2093751e+00  -1.2711045e-01   1.2302208e+00
  -1.1908586e+00  -1.2516428e-01   1.1890539e+00
  -1.1800781e+00  -1.2403121e-01   1.1994220e+00
  -1.1615616e+00  -1.2208504e-01   1.1582551e+00
  -1.1507812e+00  -1.2095198e-01   1.1686232e+00
  -1.1322647e+00  -1.1900581e-01   1.1274563e+00
  -1.1214841e+00  -1.1787273e-01   1.1378243e+00
  -1.1029677e+00  -1.1592657e-01   1.0966574e+00
  -1.0921871e+00  -1.1479349e-01   1.1070255e+00
  -1.0736706e+00  -1.1284733e-01   1.0658586e+00
  -1.0628902e+00  -1.1171426e-01   1.0762267e+00
  -1.0470139e+00  -1.1004560e-01   1.0378354e+00
  -1.0335932e+00  -1.0863502e-01   1.0454279e+00
  -1.0373468e+00  -1.0902954e-01   1.0015606e+00
  -1.0229374e+00  -1.0751505e-01   1.0054431e+00
  -1.0266910e+00  -1.0790957e-01   9.6157580e-01
  -1.0122816e+00  -1.0639508e-01   9.6545829e-01
  -1.0160352e+00  -1.0678960e-01   9.2159099e-01
  -1.0016258e+00  -1.0527511e-01   9.2547348e-01
  -1.0053795e+00  -1.0566964e-01   8.8160618e-01
  -9.9096998e-01  -1.0415514e-01   8.8548867e-01
  -9.9472368e-01  -1.0454967e-01   8.4162138e-01
  -9.8031417e-01  -1.0303517e-01   8.4550386e-01
  -9.8406784e-01  -1.0342970e-01   8.0163657e-01
  -9.6965838e-01  -1.0191520e-01   8.0551906e-01
  -9.7386351e-01  -1.0235718e-01   7.6334586e-01
  -9.5900258e-01  -1.0079523e-01   7.6553425e-01
  -9.7263359e-01  -1.0222791e-01   7.2074468e-01
  -9.5772205e-01  -1.0066064e-01   7.2117993e-01
  -9.7135307e-01  -1.0209332e-01   6.7639036e-01
  -9.5644152e-01  -1.0052606e-01   6.7682562e-01
  -9.7007254e-01  -1.0195873e-01   6.3203604e-01
  -9.5516100e-01  -1.0039147e-01   6.3247130e-01
  -9.6879201e-01  -1.0182414e-01   5.8768173e-01
  -9.5388046e-01  -1.0025688e-01   5.8811698e-01
  -9.6751149e-01  -1.0168956e-01   5.4332741e-01
  -9.5259993e-01  -1.0012229e-01   5.4376267e-01
  -9.6623096e-01  -1.0155497e-01   4.9897309e-01
